t,tf0,ts0
25881.96,870.6804,874.94135
25909.494,870.6761,874.93524
25937.027,870.67175,874.929
25964.562,870.66736,874.9228
25992.096,870.66296,874.91656
26019.63,870.65857,874.9103
26047.164,870.6542,874.90393
26074.697,870.6498,874.8976
26102.232,870.6453,874.8912
26129.766,870.64087,874.88477
26157.3,870.6365,874.8783
26184.834,870.632,874.8718
26212.367,870.6275,874.86523
26239.902,870.62305,874.85876
26267.436,870.6185,874.8522
26294.97,870.6141,874.8455
26322.504,870.6095,874.83887
26350.037,870.605,874.83215
26377.572,870.60046,874.82544
26405.105,870.5959,874.81866
26432.64,870.5914,874.8119
26460.174,870.5868,874.80505
26487.707,870.58215,874.7982
26515.242,870.5776,874.7913
26542.775,870.57294,874.78436
26570.31,870.5683,874.77747
26597.844,870.5637,874.77045
26625.379,870.559,874.7634
26652.912,870.5544,874.7564
26680.445,870.5497,874.7493
26707.98,870.545,874.7422
26735.514,870.5403,874.7351
26763.049,870.5356,874.7279
26790.582,870.5309,874.72064
26818.115,870.5261,874.71344
26845.65,870.52136,874.7062
26873.184,870.5166,874.69885
26900.719,870.51184,874.6915
26928.252,870.507,874.68414
26955.785,870.5022,874.67676
26983.32,870.49744,874.6693
27010.854,870.4926,874.66187
27038.389,870.4878,874.65436
27065.922,870.4829,874.64685
27093.455,870.4781,874.63934
27120.99,870.47314,874.6317
27148.523,870.46826,874.62415
27176.059,870.4634,874.61646
27203.592,870.45844,874.6088
27231.127,870.4535,874.6011
27258.66,870.44855,874.5934
27286.193,870.4436,874.5856
27313.729,870.4386,874.57776
27341.262,870.43365,874.56995
27368.797,870.42865,874.56213
27396.33,870.42365,874.5542
27423.863,870.4186,874.5463
27451.398,870.4136,874.5384
27478.932,870.4085,874.5304
27506.467,870.40344,874.5224
27534.0,870.3984,874.5144
27561.533,870.3933,874.5063
27589.068,870.3882,874.4982
27616.602,870.38306,874.4901
27644.137,870.3779,874.48193
27671.67,870.3728,874.47375
27699.203,870.3676,874.4656
27726.738,870.3624,874.4573
27754.271,870.35724,874.44904
27781.807,870.352,874.44073
27809.34,870.3468,874.4324
27836.873,870.34155,874.4241
27864.408,870.3363,874.41565
27891.941,870.33105,874.4073
27919.477,870.3258,874.3988
27947.01,870.3205,874.3904
27974.545,870.3152,874.38184
28002.078,870.3099,874.3733
28029.611,870.3045,874.36475
28057.146,870.2992,874.3562
28084.68,870.2938,874.34753
28112.215,870.28845,874.33887
28139.748,870.2831,874.3302
28167.281,870.27765,874.32153
28194.816,870.2722,874.3128
28222.35,870.2668,874.304
28249.885,870.26135,874.2953
28277.418,870.2559,874.28644
28304.951,870.25037,874.2776
28332.486,870.2449,874.26874
28360.02,870.2394,874.2599
28387.555,870.2339,874.2509
28415.088,870.22833,874.24194
28442.621,870.2228,874.2329
28470.156,870.21716,874.224
28497.69,870.2116,874.2149
28525.225,870.20605,874.2059
28552.758,870.2004,874.1968
28580.293,870.19476,874.1876
28607.826,870.18915,874.17847
28635.36,870.1835,874.1693
28662.895,870.1778,874.1601
28690.428,870.17206,874.1509
28717.963,870.1664,874.1416
28745.496,870.16064,874.1323
28773.03,870.1549,874.123
28800.564,870.1492,874.11365
28828.098,870.1434,874.10425
28855.633,870.1376,874.0949
28883.166,870.1318,874.08545
28910.7,870.1259,874.076
28938.234,870.1201,874.0665
28965.768,870.11426,874.057
28993.303,870.1084,874.0475
29020.836,870.1025,874.0379
29048.37,870.09656,874.0283
29075.904,870.09064,874.0187
29103.438,870.0847,874.0091
29130.973,870.0788,873.9994
29158.506,870.0728,873.9897
29186.04,870.06683,873.98
29213.574,870.0608,873.9702
29241.107,870.0548,873.96045
29268.643,870.04877,873.9506
29296.176,870.0427,873.9408
29323.71,870.0366,873.9309
29351.244,870.0305,873.9211
29378.777,870.0245,873.91113
29406.312,870.0183,873.9012
29433.846,870.0122,873.89124
29461.38,870.00604,873.8812
29488.914,869.9999,873.8712
29516.447,869.99365,873.86115
29543.982,869.9874,873.8511
29571.516,869.9812,873.84094
29599.05,869.975,873.8309
29626.584,869.96875,873.8207
29654.117,869.9624,873.8105
29681.652,869.9562,873.8003
29709.186,869.9498,873.79004
29736.72,869.9435,873.7798
29764.254,869.93713,873.76953
29791.787,869.93085,873.75916
29819.322,869.92444,873.74884
29846.855,869.91797,873.73846
29874.39,869.9116,873.7281
29901.924,869.90515,873.71765
29929.457,869.8987,873.7072
29956.992,869.8922,873.6967
29984.525,869.8857,873.6862
30012.06,869.87915,873.67566
30039.594,869.8726,873.66516
30067.129,869.8661,873.6546
30094.662,869.85956,873.6439
30122.195,869.85297,873.6333
30149.73,869.8463,873.6227
30177.264,869.8397,873.61194
30204.799,869.83307,873.60126
30232.332,869.8264,873.59045
30259.865,869.8197,873.5797
30287.4,869.813,873.5689
30314.934,869.80634,873.5581
30342.469,869.79956,873.54724
30370.002,869.7928,873.5364
30397.535,869.786,873.5255
30425.07,869.77924,873.5146
30452.604,869.7724,873.5036
30480.139,869.76556,873.4926
30507.672,869.7587,873.4816
30535.205,869.75183,873.4706
30562.74,869.74493,873.45953
30590.273,869.73804,873.4484
30617.809,869.7311,873.4373
30645.342,869.7241,873.4262
30672.877,869.71716,873.415
30700.41,869.71014,873.4038
30727.943,869.7031,873.3926
30755.479,869.6961,873.38135
30783.012,869.689,873.3701
30810.547,869.682,873.35876
30838.08,869.67487,873.3475
30865.613,869.6677,873.3361
30893.148,869.6606,873.3247
30920.682,869.65344,873.31335
30948.217,869.64624,873.3019
30975.75,869.63904,873.29047
31003.283,869.63184,873.279
31030.818,869.6246,873.26746
31058.352,869.6173,873.256
31085.887,869.61005,873.2444
31113.42,869.6027,873.2328
31140.953,869.5954,873.2212
31168.488,869.5881,873.20953
31196.021,869.5807,873.1979
31223.557,869.57324,873.18616
31251.09,869.56586,873.17444
31278.623,869.5584,873.16266
31306.158,869.5509,873.15094
31333.691,869.54346,873.1391
31361.227,869.536,873.1273
31388.76,869.52844,873.1154
31416.295,869.5209,873.1035
31443.828,869.51337,873.0916
31471.361,869.50574,873.0797
31498.896,869.4981,873.06775
31526.43,869.4905,873.0557
31553.965,869.4828,873.0437
31581.498,869.4751,873.0317
31609.031,869.4674,873.0196
31636.566,869.4597,873.0075
31664.1,869.4519,872.9954
31691.635,869.44415,872.9832
31719.168,869.43634,872.97107
31746.701,869.4285,872.95886
31774.236,869.42065,872.94666
31801.77,869.4128,872.9344
31829.305,869.4049,872.9221
31856.838,869.39703,872.9098
31884.371,869.38904,872.89746
31911.906,869.3811,872.88513
31939.44,869.3731,872.87274
31966.975,869.3651,872.8603
31994.508,869.35706,872.8479
32022.043,869.349,872.8354
32049.576,869.3409,872.8229
32077.11,869.33276,872.81036
32104.645,869.32465,872.7978
32132.178,869.3165,872.7852
32159.713,869.30835,872.7726
32187.246,869.3001,872.75995
32214.78,869.2919,872.7473
32242.314,869.2836,872.7346
32269.848,869.2753,872.7219
32297.383,869.267,872.70917
32324.916,869.25867,872.6964
32352.45,869.2503,872.6836
32379.984,869.24194,872.6708
32407.518,869.2335,872.6579
32435.053,869.2251,872.645
32462.586,869.2166,872.63214
32490.12,869.2081,872.6192
32517.654,869.19965,872.6062
32545.188,869.1911,872.59326
32572.723,869.18256,872.58026
32600.256,869.17395,872.5672
32627.79,869.1653,872.55414
32655.324,869.1567,872.541
32682.857,869.148,872.5279
32710.393,869.1393,872.5148
32737.926,869.13055,872.5016
32765.46,869.1218,872.4884
32792.992,869.11304,872.4751
32820.527,869.10425,872.46185
32848.062,869.0954,872.4486
32875.598,869.08655,872.43524
32903.13,869.07764,872.4219
32930.664,869.0687,872.4085
32958.2,869.0598,872.3951
32985.73,869.05084,872.3817
33013.266,869.0418,872.3682
33040.8,869.03284,872.35474
33068.336,869.02374,872.34125
33095.867,869.01465,872.3277
33123.402,869.00555,872.3141
33150.938,868.9964,872.3005
33178.47,868.98724,872.28687
33206.004,868.978,872.2732
33233.54,868.9688,872.2595
33261.07,868.9596,872.24585
33288.605,868.95026,872.2321
33316.14,868.941,872.2183
33343.676,868.9316,872.20447
33371.207,868.92224,872.1907
33398.742,868.91284,872.1768
33426.277,868.9034,872.1629
33453.81,868.8939,872.14905
33481.344,868.88446,872.1351
33508.88,868.87494,872.1211
33536.41,868.8654,872.1071
33563.945,868.85583,872.0931
33591.48,868.8462,872.079
33619.016,868.83655,872.06494
33646.547,868.8269,872.05084
33674.082,868.8172,872.0367
33701.617,868.80743,872.02246
33729.15,868.79767,872.0083
33756.684,868.78784,871.994
33784.22,868.778,871.9798
33811.754,868.7682,871.9655
33839.285,868.7583,871.9512
33866.82,868.7484,871.9368
33894.355,868.7384,871.9225
33921.887,868.7284,871.908
33949.42,868.7184,871.8936
33976.957,868.7084,871.8792
34004.49,868.6983,871.8647
34032.023,868.6882,871.85016
34059.56,868.67804,871.8356
34087.094,868.66785,871.821
34114.625,868.6576,871.80634
34142.16,868.6474,871.79175
34169.695,868.6371,871.77704
34197.227,868.6268,871.7623
34224.76,868.6164,871.7476
34252.297,868.6061,871.73285
34279.83,868.59564,871.7181
34307.363,868.5852,871.70325
34334.9,868.5747,871.6884
34362.434,868.5642,871.6735
34389.965,868.55365,871.65857
34417.5,868.543,871.6436
34445.035,868.5324,871.62866
34472.566,868.5218,871.61365
34500.1,868.5111,871.59863
34527.637,868.50037,871.58356
34555.17,868.4896,871.5684
34582.703,868.4788,871.55334
34610.24,868.468,871.5382
34637.773,868.4571,871.52295
34665.305,868.4462,871.50775
34692.84,868.4353,871.4925
34720.375,868.4243,871.47723
34747.906,868.4133,871.4619
34775.44,868.4023,871.44653
34802.977,868.3912,871.43115
34830.51,868.38,871.41583
34858.043,868.3689,871.4003
34885.58,868.35767,871.3849
34913.113,868.34644,871.3694
34940.645,868.33514,871.3538
34968.18,868.32385,871.33826
34995.715,868.3125,871.3227
35023.246,868.30115,871.307
35050.78,868.28973,871.2914
35078.316,868.27826,871.2757
35105.85,868.2667,871.25995
35133.383,868.25525,871.2442
35160.918,868.24365,871.2284
35188.453,868.23206,871.2126
35215.984,868.2204,871.1968
35243.52,868.2087,871.18085
35271.055,868.19696,871.1649
35298.59,868.1852,871.1489
35326.12,868.1734,871.13306
35353.656,868.16156,871.11694
35381.19,868.14966,871.10095
35408.723,868.1377,871.0849
35436.258,868.12573,871.0688
35463.793,868.1137,871.0526
35491.324,868.1016,871.03644
35518.86,868.0896,871.02026
35546.395,868.07745,871.00397
35573.93,868.06525,870.98773
35601.46,868.05304,870.9714
35628.996,868.0408,870.9551
35656.53,868.0285,870.93866
35684.062,868.0162,870.92224
35711.598,868.0037,870.9058
35739.133,867.99133,870.88934
35766.664,867.9788,870.87286
35794.2,867.9664,870.85626
35821.734,867.9538,870.8397
35849.27,867.94116,870.82306
35876.8,867.9285,870.80646
35904.336,867.91583,870.78973
35931.87,867.9031,870.773
35959.402,867.8903,870.7563
35986.938,867.8775,870.7395
36014.473,867.8646,870.72266
36042.008,867.8517,870.7058
36069.54,867.83875,870.68896
36097.074,867.82574,870.67206
36124.61,867.8127,870.6551
36152.14,867.7996,870.63806
36179.676,867.7865,870.62103
36207.21,867.77325,870.60394
36234.742,867.7601,870.58685
36262.277,867.74677,870.56976
36289.812,867.73346,870.5526
36317.348,867.7201,870.5354
36344.88,867.70667,870.5181
36372.414,867.6932,870.50085
36399.95,867.6797,870.4836
36427.48,867.66614,870.4662
36455.016,867.6525,870.44885
36482.55,867.6389,870.43146
36510.086,867.6252,870.41394
36537.617,867.61145,870.3965
36565.152,867.5976,870.3789
36592.688,867.58374,870.3614
36620.22,867.5699,870.3438
36647.754,867.5559,870.3262
36675.29,867.5419,870.30853
36702.82,867.5279,870.29083
36730.355,867.51373,870.2731
36757.89,867.49963,870.25525
36785.426,867.4854,870.2374
36812.957,867.4711,870.2196
36840.492,867.45685,870.20166
36868.027,867.4425,870.1838
36895.56,867.4281,870.1658
36923.094,867.41364,870.1478
36950.63,867.3991,870.12976
36978.16,867.3846,870.1117
37005.695,867.36993,870.09357
37033.23,867.3553,870.07544
37060.766,867.3405,870.0572
37088.297,867.3258,870.039
37115.832,867.311,870.0207
37143.367,867.296,870.0024
37170.9,867.2811,869.9841
37198.434,867.2661,869.9657
37225.97,867.2511,869.94727
37253.504,867.236,869.9288
37281.035,867.2208,869.9103
37308.57,867.2057,869.8917
37336.105,867.19037,869.87317
37363.637,867.17505,869.85455
37391.17,867.15967,869.8359
37418.707,867.1442,869.81726
37446.24,867.1287,869.79846
37473.773,867.11316,869.77966
37501.31,867.09753,869.76086
37528.844,867.0819,869.742
37556.375,867.06616,869.72314
37583.91,867.0504,869.7042
37611.445,867.03455,869.6853
37638.977,867.0187,869.66626
37666.51,867.0027,869.64716
37694.047,866.9867,869.62805
37721.58,866.9706,869.60895
37749.113,866.95447,869.5897
37776.65,866.93823,869.57043
37804.184,866.922,869.5513
37831.715,866.9057,869.532
37859.25,866.8893,869.51263
37886.785,866.87286,869.4932
37914.316,866.8564,869.47375
37941.85,866.8398,869.45435
37969.387,866.8231,869.4348
37996.92,866.80646,869.4153
38024.453,866.78973,869.3957
38051.99,866.7729,869.3761
38079.523,866.75604,869.3563
38107.055,866.7391,869.3367
38134.59,866.72205,869.3169
38162.125,866.70496,869.2971
38189.656,866.68787,869.2772
38217.19,866.67065,869.2574
38244.727,866.6534,869.2374
38272.26,866.63605,869.21747
38299.793,866.61865,869.19745
38327.33,866.6012,869.17737
38354.863,866.5836,869.1573
38382.395,866.56604,869.13715
38409.93,866.54834,869.1169
38437.465,866.53064,869.0967
38464.996,866.5128,869.0764
38492.53,866.49493,869.0561
38520.066,866.477,869.03577
38547.6,866.459,869.0153
38575.133,866.4409,868.9949
38602.668,866.4228,868.97437
38630.203,866.40454,868.9538
38657.734,866.3862,868.93317
38685.27,866.36786,868.9126
38712.805,866.3494,868.89185
38740.34,866.33093,868.8711
38767.87,866.3123,868.8504
38795.406,866.2937,868.8295
38822.94,866.27496,868.80865
38850.473,866.25616,868.7877
38878.008,866.2373,868.76685
38905.543,866.2184,868.7458
38933.074,866.19934,868.72473
38960.61,866.18024,868.7036
38988.145,866.1611,868.6825
39015.68,866.14185,868.66125
39043.21,866.1225,868.64
39070.746,866.1031,868.6188
39098.28,866.0837,868.5975
39125.812,866.0641,868.5761
39153.348,866.04443,868.5546
39180.883,866.0248,868.5332
39208.414,866.00494,868.51166
39235.95,865.9851,868.49
39263.484,865.96515,868.46844
39291.02,865.9451,868.4468
39318.55,865.925,868.42505
39346.086,865.9048,868.40326
39373.62,865.8846,868.3815
39401.152,865.86426,868.35956
39428.688,865.84375,868.33765
39456.223,865.8233,868.3157
39483.758,865.8027,868.2937
39511.29,865.78204,868.2716
39538.824,865.7612,868.2495
39566.36,865.7404,868.2273
39593.89,865.7195,868.2051
39621.426,865.6985,868.18286
39648.96,865.67737,868.1605
39676.492,865.6562,868.1381
39704.027,865.63495,868.1157
39731.562,865.6135,868.09326
39759.098,865.5921,868.07074
39786.63,865.5707,868.04816
39814.164,865.549,868.0255
39841.7,865.5273,868.00287
39869.23,865.5055,867.98016
39896.766,865.48364,867.9574
39924.3,865.4616,867.93445
39951.836,865.4396,867.9116
39979.367,865.4174,867.8887
40006.902,865.3952,867.86566
40034.438,865.3728,867.8426
40061.97,865.35046,867.8195
40089.504,865.32794,867.7964
40117.04,865.3053,867.77313
40144.57,865.2826,867.7499
40172.105,865.25977,867.72656
40199.64,865.2369,867.7032
40227.176,865.21387,867.6798
40254.707,865.19086,867.65625
40282.242,865.1676,867.63275
40309.777,865.14435,867.60913
40337.31,865.121,867.5855
40364.844,865.0975,867.56177
40392.38,865.074,867.5381
40419.91,865.05023,867.5143
40447.445,865.0265,867.49036
40474.98,865.0026,867.46643
40502.516,864.97864,867.44244
40530.047,864.9546,867.41846
40557.582,864.93036,867.3943
40585.117,864.90607,867.3701
40612.65,864.8817,867.34595
40640.184,864.85724,867.32166
40667.72,864.8327,867.29736
40695.254,864.808,867.27295
40722.785,864.7832,867.2485
40750.32,864.7583,867.22394
40777.855,864.7333,867.1994
40805.387,864.7081,867.1748
40832.92,864.683,867.1501
40860.457,864.6576,867.1253
40887.99,864.6322,867.1006
40915.523,864.6066,867.0757
40943.06,864.581,867.0508
40970.594,864.55524,867.02576
40998.125,864.5293,867.00073
41025.66,864.50336,866.97565
41053.195,864.4773,866.9505
41080.727,864.45105,866.92523
41108.26,864.4247,866.89996
41135.797,864.39825,866.87463
41163.33,864.37177,866.84924
41190.863,864.34503,866.8237
41218.4,864.31824,866.79816
41245.934,864.2913,866.7726
41273.465,864.26434,866.74695
41301.0,864.2372,866.7212
41328.535,864.20996,866.69543
41356.066,864.1826,866.66956
41383.6,864.15515,866.6436
41411.137,864.1275,866.6177
41438.67,864.09973,866.5916
41466.203,864.0719,866.5655
41493.74,864.0439,866.5393
41521.273,864.0158,866.51306
41548.805,863.9876,866.48676
41576.34,863.9592,866.4603
41603.875,863.9307,866.4339
41631.406,863.90216,866.4074
41658.94,863.8734,866.3808
41686.477,863.84454,866.3542
41714.01,863.8156,866.3275
41741.543,863.78644,866.3008
41769.08,863.7572,866.27386
41796.613,863.72784,866.247
41824.145,863.6983,866.22
41851.68,863.6687,866.1929
41879.215,863.6389,866.1659
41906.746,863.6091,866.1386
41934.28,863.579,866.11145
41961.816,863.5488,866.08405
41989.35,863.5185,866.0567
42016.883,863.48804,866.02924
42044.418,863.45746,866.0017
42071.953,863.42676,865.97406
42099.484,863.3959,865.94635
42127.02,863.3649,865.91864
42154.555,863.3338,865.8908
42182.09,863.3025,865.8629
42209.62,863.27106,865.83496
42237.156,863.2395,865.80695
42264.69,863.20776,865.7788
42292.223,863.17596,865.7506
42319.758,863.1439,865.72235
42347.293,863.1118,865.69403
42374.824,863.0795,865.66565
42402.36,863.04706,865.63715
42429.895,863.0145,865.6086
42457.43,862.98175,865.5799
